itemCollection_Weapons_rare,,,
Weapon_Autocannon_AC10_3-Federated,Weapon,1,1
Weapon_Autocannon_AC2_3-Imperator,Weapon,1,2
Weapon_Autocannon_AC20_3-Kali_Yama,Weapon,1,1
Weapon_Autocannon_AC5_3-Mydron,Weapon,1,2
Weapon_Laser_LargeLaser_3-Magna,Weapon,1,1
Weapon_Laser_BinaryLaser_2-Diverse_Optics,Weapon,1,1
Weapon_Laser_MediumLaser_3-Diverse_Optics,Weapon,2,2
Weapon_LRM_LRM10_3-Zeus,Weapon,1,2
Weapon_LRM_LRM15_3-Zeus,Weapon,1,1
Weapon_LRM_LRM20_3-Zeus,Weapon,1,1
Weapon_LRM_LRM5_3-Zeus,Weapon,1,2
Weapon_SRM_SRM2_3-Valiant,Weapon,1,2
Weapon_SRM_SRM4_3-Valiant,Weapon,1,1
Weapon_SRM_SRM6_3-Valiant,Weapon,1,1
Weapon_PPC_PPC_3-Kinslaughter,Weapon,1,1
Weapon_MachineGun_MachineGun_3-Gatling,Weapon,2,2
Weapon_Autocannon_TwinMountMachineGun_0-STOCK,Weapon,1,2
